tweet_id,airline,text
7856,Delta,"@JetBlue im in a session presented by one of your beloved travelers, @paulgordonbrown,I see why you love him so much http://t.co/vv8cFyhKVb"
7857,Delta,@JetBlue flying to Denver March 1st and my flight itenary keeps getting changed what the heck...booked the trip 3 months ago
7858,Delta,@jetblue had me on hold foreverrrrrr
7859,Delta,"@JetBlue NOT A HAPPY CUSTOMER. We've waited patiently, not to mention $150 and six months of marathon training, we need 2 be there tmrw."
7860,Delta,@JetBlue waiting for a flight to FL for 1/2 marathon tmrw 4 charity. U bumped us 2a Late Flightr flight &amp; then Cancelled FlightLED IT. How can you fix this?
7861,Delta,@JetBlue Fliers to Gain Access to WSJ Content - Analyst Blog - Nasdaq http://t.co/dWEse7Xidr
7862,Delta,@JetBlue oh definitely. I kind of only fly JetBlue.
7863,Delta,@JetBlue if you want to fly in a storm that's your right. But give us the choice. We have kids and don't want to chance it. #nixchangefees
7864,Delta,@JetBlue thanks for getting me to Orlando early #happiness
7865,Delta,"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K"
7866,Delta,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc
7867,Delta,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI"
7868,Delta,@JetBlue Airways Now Covered by Bank of America (JBLU) - Dakota Financial News http://t.co/WOwxhpU5qv
7869,Delta,@JetBlue I would like to receive offers.
7870,Delta,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?"
7871,Delta,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause"
7872,Delta,@JetBlue When are you guys doing a dualcam with @RedReserve ?
7873,Delta,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg
7874,Delta,@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.
7875,Delta,@JetBlue do you have a waiver for NY weather today?
7876,Delta,@JetBlue got it. Thanks
7877,Delta,“@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?”Unfortunately yes ❄️⛄️ #WereNotinCaliAnymore
7878,Delta,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth 👍👍 😊 #happytweet"
7879,Delta,@JetBlue going to San Juan!
7880,Delta,@jetblue is the website down? Can't print boarding pass
7881,Delta,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future"""
7882,Delta,@JetBlue Thanks!
7883,Delta,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???
7884,Delta,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!
7885,Delta,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS
7886,Delta,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)"
7887,Delta,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek"
7888,Delta,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket
7889,Delta,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood
7890,Delta,@JetBlue real shit my nigga north don't play around!
7891,Delta,@JetBlue word thanks
7892,Delta,@JetBlue by any chance do u offer fresh guacamole on your flights
7893,Delta,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  🌞✈️👸
7894,Delta,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr
7895,Delta,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?
7896,Delta,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
7897,Delta,@JetBlue Fliers to Gain Access to WSJ Content - @zacks_com http://t.co/GouzrdT7ZF
7898,Delta,"@JetBlue It's not ideal, but it's okay. Better Late Flight than never! :)"
7899,Delta,"@JetBlue yeah that's all been done. Define ""incidentals""? How much can I spend on gear so this trip is not a waste?"
7900,Delta,@JetBlue so you guys lost my bag that had all my ski gear in it. I flew here from NYC to ski. Should I buy new stuff tomorrow? ...
7901,Delta,"@JetBlue 162, SMF to JFK!"
7902,Delta,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
7903,Delta,@JetBlue thanks anyways @SouthwestAir has my back! Awesome rate &amp; amazing customer service #nomoreaggravation
7904,Delta,@JetBlue on hold for 30 mins placed on hold then hung up on 2nd time in 2 days Only looking for group rates. BOS-SJU 5-12 to 5-19 10 people
7905,Delta,@JetBlue you're customer service is terrible. #NeverAgain #flywhonotblue
7906,Delta,@JetBlue now we are delayed until 1:02! This is ridiculous
7907,Delta,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/
7908,Delta,@JetBlue says the person who hasn't been delayed for hours and now sitting on a runway with a wailing baby ;)
7909,Delta,"@JetBlue flight 672 delayed from 9:30 to 11:47 now, still sitting on runway over 15 minutes so far. Air travel at its best."
7910,Delta,@JetBlue oh. Makes sense. My bad.
7911,Delta,@JetBlue 1242 now?! I may cry!
7912,Delta,@JetBlue why won't the site let me book tickets for nov for jfk to kin?
7913,Delta,@JetBlue Late Flight again lost almost 3 hours of my bay area weekend not to mention two hours of unnecessary vacation time from work.  #flt348
7914,Delta,@JetBlue of course !!!!
7915,Delta,@JetBlue thank you
7916,Delta,@JetBlue thanks! I'll do it.
7917,Delta,@JetBlue yes I do. I will get you exact data. Your download is fine it's your upload bandwidth and ping that are the issue. Ping especially
7918,Delta,@JetBlue @FerrisSalameh Love JetBlue's speedy Twitter customer service.
7919,Delta,"@JetBlue since high likelihood of snow at time of flight tomorrow, any chance I can rebook for Sunday?"
7920,Delta,@JetBlue: DCA to Nantucket - Washington Business Journal http://t.co/ebxC94kFJD
7921,Delta,@JetBlue thanks!
7922,Delta,"@JetBlue Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?"
7923,Delta,@JetBlue thank you so much for your effort
7924,Delta,@JetBlue thanks for letting us know. Hoping for no more delays!
7925,Delta,@JetBlue appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!
7926,Delta,@JetBlue flight 1183 to Orlando.
7927,Delta,"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?"
7928,Delta,@JetBlue my phone number when you have any news for me is (631)891-5722
7929,Delta,@JetBlue flight 348 is a freaking nightmare tonight #sittingonthetarmac #delay
7930,Delta,@JetBlue 😭 I used points can I get them back if I decide not to go?
7931,Delta,@JetBlue is that one on the picture http://t.co/lxwbsfxfj0
7932,Delta,@JetBlue I appreciate the speedy response. But the longer you delay the more inconvenience you put on your customers. Please nix change fee!
7933,Delta,@JetBlue thanks!!
7934,Delta,@JetBlue can you share where it is coming from?
7935,Delta,@JetBlue weather where?  It's 60 in SFO and flight 834 is still on time to boston.
7936,Delta,“@JetBlue: @dlewis2412 Sorry! Please ask Inflght if there is an open seat you can move to.” Will do!
7937,Delta,@JetBlue whats going on with flight 2034.  Delayed beyond 834.  Shouldnt thre flights switch at that point?
7938,Delta,@JetBlue thanks for the info... Figured that was the case. Hopefully my new hashtag will change that ;) #ABCLetJetBlueStreamFeed
7939,Delta,@JetBlue what's up with the broken tv in seat 6F on flight 1818 today? Planned to catch the @cavs game!!! Nooooo
7940,Delta,@JetBlue April 6th. Anything specific I should know for my first flight?
7941,Delta,@JetBlue I bein calling JetBlue no respond I leave my number no call back I think JetBlue is loosing a customer
7942,Delta,@JetBlue I'm on flt 700 lax to FLL both ppl are sleeping so Id rather not disturb in flight. Tried to dl movie no go http://t.co/Nh2i9ZlzMk
7943,Delta,Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!
7944,Delta,"@JetBlue me again :) you don't have ABC on Inflight TV, do you? (If so, what channel? #SharkTank is on!)"
7945,Delta,@JetBlue love you guys. You know that. But I paid for prem. wifi toplay @vainglorygame. No go. Ping terrible / up too http://t.co/CmjRIWOP7O
7946,Delta,@JetBlue saved the day:) @Expedia lost a costumer #jetblue #makingthingseasy #feelbetter
7947,Delta,@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi
7948,Delta,@JetBlue do you think snow in boston on 2/24 will effect my flight?
7949,Delta,@JetBlue @markie_post I'd like to see Markie too.
7950,Delta,@JetBlue who do you think is gonna win Mayweather or Pacquiao?
7951,Delta,@JetBlue thanks for making me miss an important dinner tonight. 2 hr delay and now 20 min on Tarmac... #worst
7952,Delta,@JetBlue yes! Terra blue chips were my favorite. :)
7953,Delta,"@JetBlue I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!"
7954,Delta,@JetBlue Airways Corporation Insider Trading Update - Rock Hill Daily http://t.co/vvzkSMFKVw
7955,Delta,@JetBlue thanks! I only loose 'em at airports...1st time we found it. I think @fitbit needs to make flexes that stay on when carrying bags!
7956,Delta,@JetBlue I don't have enough hands to count the number of times something like this has delayed my flight with you guys. Very disappointed.
7957,Delta,@JetBlue just called that number and left message. Are you at to pass along message to team too?
7958,Delta,"Cool! ""@JetBlue: @hgeronemus We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”"
7959,Delta,@JetBlue Love you guys sooooooo much. Ridiculously appreciated! A+ service!
7960,Delta,@JetBlue Any option for luggage assistance on the ground at HPN? Flight 2168 delayed 2+ hours &amp; we will have 2 sleeping kids when we land
7961,Delta,@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT
7962,Delta,"@JetBlue you are officially my favorite, thank you for the wonderful service at JFK"
7963,Delta,@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu
7964,Delta,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?
7965,Delta,@JetBlue Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM
7966,Delta,@JetBlue thanks...
7967,Delta,.@JetBlue i'm sorry.  Boarding chaos is underway.  Please query again post scrum.
7968,Delta,@JetBlue were boarding now I'm really not impressed. I've learnt a very valuable lesson .
7969,Delta,"@JetBlue question, flying for the 1st time with my 16mont old son...do I need to bring anything for him? Birth certificate/S.S. card etc?"
7970,Delta,.@JetBlue process begins 6:48
7971,Delta,.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.
7972,Delta,.@JetBlue yes and not boarding at 6:44. Good luck with that. Push wheels up to reality.  Dare you.
7973,Delta,@JetBlue I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!
7974,Delta,@JetBlue I'm a trying ! But I'm tired and getting grumpy !
7975,Delta,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning"
7976,Delta,@JetBlue Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?
7977,Delta,"@JetBlue looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! #savethoseseats"
